date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2024-09,STORE_003,P004,멀미약_4,일반의약품,멀미약,box,110,30,100,25
2024-09,STORE_004,P004,멀미약_4,일반의약품,멀미약,box,90,55,318,55
2024-09,STORE_005,P004,멀미약_4,일반의약품,멀미약,box,110,70,39,70
2024-09,STORE_001,P005,지사제_5,일반의약품,지사제,box,120,65,211,70
2024-09,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,100,55,359,60
2024-09,STORE_002,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,85,65,241,65
2024-09,STORE_005,P019,외용제_19,일반의약품,외용제,bottle,130,40,316,45
2024-09,STORE_004,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,100,70,252,70
2024-09,STORE_004,P015,구강청결제_15,의약외품,구강청결제,bottle,75,35,348,30
2024-09,STORE_005,P015,구강청결제_15,의약외품,구강청결제,bottle,115,45,297,45
2024-09,STORE_001,P016,항암제_16,전문의약품,항암제,tube,105,45,44,45
2024-09,STORE_002,P016,항암제_16,전문의약품,항암제,tube,90,50,42,55
2024-09,STORE_003,P016,항암제_16,전문의약품,항암제,tube,90,60,77,50
2024-09,STORE_004,P016,항암제_16,전문의약품,항암제,tube,40,35,254,35
2024-09,STORE_005,P016,항암제_16,전문의약품,항암제,tube,100,55,232,50
2024-09,STORE_001,P017,감기약_17,일반의약품,감기약,tube,85,20,226,15
2024-09,STORE_003,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,110,35,127,30
2024-09,STORE_003,P015,구강청결제_15,의약외품,구강청결제,bottle,85,50,197,40
2024-09,STORE_003,P017,감기약_17,일반의약품,감기약,tube,100,60,162,50
2024-09,STORE_005,P017,감기약_17,일반의약품,감기약,tube,105,65,128,55
2024-09,STORE_001,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,90,55,82,55
2024-09,STORE_002,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,100,55,136,50
2024-09,STORE_003,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,60,50,207,50
2024-09,STORE_004,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,85,45,161,45
2024-09,STORE_005,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,115,65,261,60
2024-09,STORE_001,P019,외용제_19,일반의약품,외용제,bottle,80,60,212,50
2024-09,STORE_002,P019,외용제_19,일반의약품,외용제,bottle,130,60,112,50
2024-09,STORE_003,P019,외용제_19,일반의약품,외용제,bottle,100,25,227,25
2024-09,STORE_004,P017,감기약_17,일반의약품,감기약,tube,135,50,300,40
2024-09,STORE_002,P015,구강청결제_15,의약외품,구강청결제,bottle,85,50,259,40
2024-09,STORE_002,P017,감기약_17,일반의약품,감기약,tube,80,55,204,50
2024-09,STORE_005,P014,마스크_14,의약외품,마스크,bottle,110,70,105,80
2024-09,STORE_001,P015,구강청결제_15,의약외품,구강청결제,bottle,80,70,215,70
2024-09,STORE_005,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,105,50,39,40
2024-09,STORE_001,P011,지사제_11,일반의약품,지사제,bottle,90,30,47,25
2024-09,STORE_002,P011,지사제_11,일반의약품,지사제,bottle,120,55,289,55
2024-09,STORE_003,P011,지사제_11,일반의약품,지사제,bottle,110,50,341,55
2024-09,STORE_004,P011,지사제_11,일반의약품,지사제,bottle,110,50,308,50
2024-09,STORE_001,P012,손소독제_12,의약외품,손소독제,pack,85,45,218,45
2024-09,STORE_002,P012,손소독제_12,의약외품,손소독제,pack,105,40,49,45
2024-09,STORE_003,P012,손소독제_12,의약외품,손소독제,pack,35,60,343,50
2024-09,STORE_004,P012,손소독제_12,의약외품,손소독제,pack,115,35,118,35
2024-09,STORE_005,P011,지사제_11,일반의약품,지사제,bottle,85,55,165,65
2024-09,STORE_001,P013,마스크_13,의약외품,마스크,box,140,70,269,60
2024-09,STORE_005,P012,손소독제_12,의약외품,손소독제,pack,115,55,243,50
2024-09,STORE_003,P014,마스크_14,의약외품,마스크,bottle,90,50,127,55
2024-09,STORE_002,P014,마스크_14,의약외품,마스크,bottle,90,50,264,55
2024-09,STORE_001,P014,마스크_14,의약외품,마스크,bottle,115,60,332,55
2024-09,STORE_004,P014,마스크_14,의약외품,마스크,bottle,90,65,113,65
2024-09,STORE_004,P013,마스크_13,의약외품,마스크,box,90,60,191,55
2024-09,STORE_003,P013,마스크_13,의약외품,마스크,box,125,55,348,55
2024-09,STORE_002,P013,마스크_13,의약외품,마스크,box,60,50,342,40
2024-09,STORE_005,P013,마스크_13,의약외품,마스크,box,100,30,297,30
2024-10,STORE_004,P026,항암제_26,전문의약품,항암제,bottle,95,60,212,50
2024-10,STORE_002,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,80,60,44,65
2024-10,STORE_003,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,95,45,91,40
2024-10,STORE_004,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,110,45,33,40
2024-10,STORE_005,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,85,55,277,40
2024-10,STORE_001,P026,항암제_26,전문의약품,항암제,bottle,50,70,255,75
2024-10,STORE_002,P026,항암제_26,전문의약품,항암제,bottle,95,60,356,50
2024-10,STORE_003,P026,항암제_26,전문의약품,항암제,bottle,90,60,174,65
2024-10,STORE_005,P026,항암제_26,전문의약품,항암제,bottle,55,55,225,55
2024-10,STORE_001,P029,멀미약_29,일반의약품,멀미약,pack,110,35,219,35
2024-10,STORE_002,P027,멀미약_27,일반의약품,멀미약,box,90,45,129,45
2024-10,STORE_003,P027,멀미약_27,일반의약품,멀미약,box,115,50,128,40
2024-10,STORE_004,P027,멀미약_27,일반의약품,멀미약,box,105,75,208,65
2024-10,STORE_005,P027,멀미약_27,일반의약품,멀미약,box,100,30,91,25
2024-10,STORE_001,P028,멀미약_28,일반의약품,멀미약,pack,115,45,86,40
2024-10,STORE_002,P028,멀미약_28,일반의약품,멀미약,pack,160,45,150,45
2024-10,STORE_003,P028,멀미약_28,일반의약품,멀미약,pack,130,60,203,60
2024-10,STORE_004,P028,멀미약_28,일반의약품,멀미약,pack,60,60,357,55
2024-10,STORE_005,P028,멀미약_28,일반의약품,멀미약,pack,125,55,144,50
2024-10,STORE_001,P027,멀미약_27,일반의약품,멀미약,box,125,35,83,35
2024-10,STORE_001,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,90,30,290,30
2024-10,STORE_003,P020,소화제_20,일반의약품,소화제,box,110,25,46,25
2024-10,STORE_004,P024,방역용품_24,의약외품,방역용품,bottle,140,30,298,25
2024-10,STORE_002,P029,멀미약_29,일반의약품,멀미약,pack,80,60,127,50
2024-10,STORE_004,P020,소화제_20,일반의약품,소화제,box,90,40,255,35
2024-10,STORE_005,P020,소화제_20,일반의약품,소화제,box,105,45,195,50
2024-10,STORE_001,P021,항암제_21,전문의약품,항암제,pack,100,35,165,30
2024-10,STORE_002,P021,항암제_21,전문의약품,항암제,pack,110,50,173,55
2024-10,STORE_003,P021,항암제_21,전문의약품,항암제,pack,115,45,143,45
2024-10,STORE_004,P021,항암제_21,전문의약품,항암제,pack,90,30,218,30
2024-10,STORE_005,P021,항암제_21,전문의약품,항암제,pack,150,50,134,45
2024-10,STORE_001,P022,마스크_22,의약외품,마스크,pack,80,45,356,40
2024-10,STORE_002,P022,마스크_22,의약외품,마스크,pack,80,40,215,45
2024-10,STORE_003,P022,마스크_22,의약외품,마스크,pack,140,55,307,45
2024-10,STORE_004,P022,마스크_22,의약외품,마스크,pack,75,70,37,60
2024-10,STORE_005,P022,마스크_22,의약외품,마스크,pack,85,55,244,60
2024-10,STORE_001,P023,진통소염제_23,전문의약품,진통소염제,bottle,100,45,34,45
2024-10,STORE_002,P023,진통소염제_23,전문의약품,진통소염제,bottle,130,35,314,40
2024-10,STORE_003,P023,진통소염제_23,전문의약품,진통소염제,bottle,115,80,313,90
2024-10,STORE_004,P023,진통소염제_23,전문의약품,진통소염제,bottle,105,35,32,40
2024-10,STORE_005,P023,진통소염제_23,전문의약품,진통소염제,bottle,115,60,225,50
2024-10,STORE_001,P024,방역용품_24,의약외품,방역용품,bottle,110,50,170,50
2024-10,STORE_002,P024,방역용품_24,의약외품,방역용품,bottle,115,65,76,55
2024-10,STORE_003,P024,방역용품_24,의약외품,방역용품,bottle,145,30,101,30
2024-10,STORE_005,P024,방역용품_24,의약외품,방역용품,bottle,100,65,321,70
2024-10,STORE_003,P029,멀미약_29,일반의약품,멀미약,pack,115,40,268,35
2024-10,STORE_001,P034,체온계_34,의약외품,체온계,bottle,150,55,169,55
2024-10,STORE_005,P029,멀미약_29,일반의약품,멀미약,pack,90,70,318,75
2024-10,STORE_001,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,85,60,253,60
2024-10,STORE_002,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,125,70,130,55
2024-10,STORE_003,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,75,35,295,30
2024-10,STORE_004,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,100,80,165,70
2024-10,STORE_005,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,90,50,293,45
2024-10,STORE_001,P036,항암제_36,전문의약품,항암제,tube,75,70,253,80
2024-10,STORE_002,P036,항암제_36,전문의약품,항암제,tube,95,65,206,50
2024-10,STORE_003,P036,항암제_36,전문의약품,항암제,tube,95,40,229,35
2024-10,STORE_004,P036,항암제_36,전문의약품,항암제,tube,90,60,141,55
2024-10,STORE_005,P034,체온계_34,의약외품,체온계,bottle,115,40,93,30
2024-10,STORE_005,P036,항암제_36,전문의약품,항암제,tube,105,55,58,45
2024-10,STORE_002,P037,방역용품_37,의약외품,방역용품,tube,90,30,303,25
2024-10,STORE_003,P037,방역용품_37,의약외품,방역용품,tube,100,25,101,25
2024-10,STORE_004,P037,방역용품_37,의약외품,방역용품,tube,115,55,321,60
2024-10,STORE_005,P037,방역용품_37,의약외품,방역용품,tube,105,45,174,50
2024-10,STORE_001,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,100,25,115,25
2024-10,STORE_002,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,115,30,205,30
2024-10,STORE_003,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,70,60,189,65
2024-10,STORE_004,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,80,35,322,35
2024-10,STORE_002,P020,소화제_20,일반의약품,소화제,box,105,30,299,25
2024-10,STORE_001,P037,방역용품_37,의약외품,방역용품,tube,80,45,303,40
2024-10,STORE_004,P029,멀미약_29,일반의약품,멀미약,pack,80,40,172,30
2024-10,STORE_004,P034,체온계_34,의약외품,체온계,bottle,105,40,256,40
2024-10,STORE_002,P034,체온계_34,의약외품,체온계,bottle,145,60,93,60
2024-10,STORE_001,P030,진통소염제_30,전문의약품,진통소염제,tube,140,40,202,45
2024-10,STORE_002,P030,진통소염제_30,전문의약품,진통소염제,tube,85,30,155,25
2024-10,STORE_003,P030,진통소염제_30,전문의약품,진통소염제,tube,110,25,205,20
2024-10,STORE_004,P030,진통소염제_30,전문의약품,진통소염제,tube,95,25,313,25
2024-10,STORE_005,P030,진통소염제_30,전문의약품,진통소염제,tube,105,65,137,65
2024-10,STORE_001,P031,방역용품_31,의약외품,방역용품,pack,110,35,296,30
2024-10,STORE_002,P031,방역용품_31,의약외품,방역용품,pack,90,45,124,50
2024-10,STORE_003,P031,방역용품_31,의약외품,방역용품,pack,100,85,219,85
2024-10,STORE_004,P031,방역용품_31,의약외품,방역용품,pack,125,30,181,30
2024-10,STORE_003,P034,체온계_34,의약외품,체온계,bottle,80,30,99,25
2024-10,STORE_005,P031,방역용품_31,의약외품,방역용품,pack,145,70,284,70
2024-10,STORE_002,P032,해열진통제_32,일반의약품,해열진통제,box,85,45,88,35
2024-10,STORE_003,P032,해열진통제_32,일반의약품,해열진통제,box,80,55,42,65
2024-10,STORE_004,P032,해열진통제_32,일반의약품,해열진통제,box,105,40,77,35
2024-10,STORE_005,P032,해열진통제_32,일반의약품,해열진통제,box,105,50,89,50
2024-10,STORE_001,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,85,60,150,50
2024-10,STORE_002,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,90,50,238,55
2024-10,STORE_003,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,115,60,264,50
2024-10,STORE_004,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,95,45,218,50
2024-10,STORE_005,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,120,65,337,65
2024-10,STORE_001,P032,해열진통제_32,일반의약품,해열진통제,box,55,65,93,65
2024-10,STORE_005,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,90,85,160,95
2024-10,STORE_001,P020,소화제_20,일반의약품,소화제,box,105,75,109,70
2024-10,STORE_004,P019,외용제_19,일반의약품,외용제,bottle,95,40,263,40
2024-10,STORE_005,P005,지사제_5,일반의약품,지사제,box,85,40,334,35
2024-10,STORE_001,P006,항생제_6,전문의약품,항생제,pack,100,25,47,25
2024-10,STORE_002,P006,항생제_6,전문의약품,항생제,pack,140,75,238,80
2024-10,STORE_003,P006,항생제_6,전문의약품,항생제,pack,80,70,302,55
2024-10,STORE_004,P006,항생제_6,전문의약품,항생제,pack,140,60,41,55
2024-10,STORE_005,P006,항생제_6,전문의약품,항생제,pack,110,60,171,45
2024-10,STORE_001,P007,정신신경용제_7,전문의약품,정신신경용제,box,100,55,220,50
2024-10,STORE_002,P007,정신신경용제_7,전문의약품,정신신경용제,box,135,60,169,65
2024-10,STORE_003,P007,정신신경용제_7,전문의약품,정신신경용제,box,100,45,122,45
2024-10,STORE_003,P005,지사제_5,일반의약품,지사제,box,115,75,263,70
2024-10,STORE_004,P007,정신신경용제_7,전문의약품,정신신경용제,box,120,45,100,50
2024-10,STORE_001,P008,소화제_8,일반의약품,소화제,tube,105,50,60,45
2024-10,STORE_002,P008,소화제_8,일반의약품,소화제,tube,90,20,328,20
2024-10,STORE_003,P008,소화제_8,일반의약품,소화제,tube,95,50,224,55
2024-10,STORE_004,P008,소화제_8,일반의약품,소화제,tube,80,35,168,30
2024-10,STORE_005,P008,소화제_8,일반의약품,소화제,tube,70,85,338,70
2024-10,STORE_001,P009,진통소염제_9,전문의약품,진통소염제,bottle,75,40,108,35
2024-10,STORE_002,P009,진통소염제_9,전문의약품,진통소염제,bottle,120,40,188,30
2024-10,STORE_003,P009,진통소염제_9,전문의약품,진통소염제,bottle,115,60,317,65
2024-10,STORE_004,P009,진통소염제_9,전문의약품,진통소염제,bottle,105,35,307,35
2024-10,STORE_005,P007,정신신경용제_7,전문의약품,정신신경용제,box,60,40,231,40
2024-10,STORE_005,P009,진통소염제_9,전문의약품,진통소염제,bottle,145,50,59,55
2024-10,STORE_002,P005,지사제_5,일반의약품,지사제,box,95,55,253,55
2024-10,STORE_005,P004,멀미약_4,일반의약품,멀미약,box,105,30,183,25
2024-10,STORE_005,P019,외용제_19,일반의약품,외용제,bottle,120,50,217,45
2024-10,STORE_001,P001,감기약_1,일반의약품,감기약,box,100,55,129,55
2024-10,STORE_002,P001,감기약_1,일반의약품,감기약,box,105,35,237,30
2024-10,STORE_003,P001,감기약_1,일반의약품,감기약,box,115,50,178,50
2024-10,STORE_004,P001,감기약_1,일반의약품,감기약,box,140,55,139,60
2024-10,STORE_005,P001,감기약_1,일반의약품,감기약,box,75,40,353,30
2024-10,STORE_001,P002,해열진통제_2,일반의약품,해열진통제,pack,105,60,159,50
2024-10,STORE_002,P002,해열진통제_2,일반의약품,해열진통제,pack,100,20,220,20
2024-10,STORE_003,P002,해열진통제_2,일반의약품,해열진통제,pack,85,45,163,35
2024-10,STORE_001,P005,지사제_5,일반의약품,지사제,box,65,60,84,55
2024-10,STORE_004,P002,해열진통제_2,일반의약품,해열진통제,pack,65,40,181,30
2024-10,STORE_001,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,70,35,72,35
2024-10,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,115,25,202,20
2024-10,STORE_003,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,65,20,236,20
2024-10,STORE_004,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,155,50,230,55
2024-10,STORE_005,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,105,55,320,50
2024-10,STORE_001,P004,멀미약_4,일반의약품,멀미약,box,95,80,162,65
2024-10,STORE_002,P004,멀미약_4,일반의약품,멀미약,box,115,20,169,15
2024-10,STORE_003,P004,멀미약_4,일반의약품,멀미약,box,145,105,142,110
2024-10,STORE_004,P004,멀미약_4,일반의약품,멀미약,box,85,50,252,50
2024-10,STORE_005,P002,해열진통제_2,일반의약품,해열진통제,pack,100,55,71,55
2024-10,STORE_001,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,65,30,44,25
2024-10,STORE_004,P005,지사제_5,일반의약품,지사제,box,95,45,104,50
2024-10,STORE_003,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,120,30,245,25
2024-10,STORE_003,P015,구강청결제_15,의약외품,구강청결제,bottle,60,60,300,60
2024-10,STORE_004,P015,구강청결제_15,의약외품,구강청결제,bottle,75,20,286,20
2024-10,STORE_005,P015,구강청결제_15,의약외품,구강청결제,bottle,70,60,230,60
2024-10,STORE_001,P016,항암제_16,전문의약품,항암제,tube,145,30,134,35
2024-10,STORE_002,P016,항암제_16,전문의약품,항암제,tube,75,45,291,50
2024-10,STORE_003,P016,항암제_16,전문의약품,항암제,tube,100,65,274,65
2024-10,STORE_004,P016,항암제_16,전문의약품,항암제,tube,85,50,158,55
2024-10,STORE_005,P016,항암제_16,전문의약품,항암제,tube,80,40,56,40
2024-10,STORE_001,P017,감기약_17,일반의약품,감기약,tube,85,50,129,50
2024-10,STORE_002,P017,감기약_17,일반의약품,감기약,tube,90,40,173,35
2024-10,STORE_003,P017,감기약_17,일반의약품,감기약,tube,85,25,353,25
2024-10,STORE_004,P017,감기약_17,일반의약품,감기약,tube,105,55,296,55
2024-10,STORE_005,P017,감기약_17,일반의약품,감기약,tube,70,50,250,50
2024-10,STORE_001,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,125,70,295,70
2024-10,STORE_002,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,95,40,241,45
2024-10,STORE_003,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,90,50,169,50
2024-10,STORE_004,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,90,65,106,55
2024-10,STORE_005,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,105,50,342,50
2024-10,STORE_001,P019,외용제_19,일반의약품,외용제,bottle,85,55,311,60
2024-10,STORE_002,P019,외용제_19,일반의약품,외용제,bottle,65,60,317,60
2024-10,STORE_002,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,70,35,43,30
2024-10,STORE_002,P015,구강청결제_15,의약외품,구강청결제,bottle,105,70,72,60
2024-10,STORE_001,P015,구강청결제_15,의약외품,구강청결제,bottle,70,70,191,75
2024-10,STORE_003,P019,외용제_19,일반의약품,외용제,bottle,65,70,234,55
2024-10,STORE_004,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,95,45,110,45
2024-10,STORE_005,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,120,45,267,40
2024-10,STORE_001,P011,지사제_11,일반의약품,지사제,bottle,55,40,131,30
2024-10,STORE_002,P011,지사제_11,일반의약품,지사제,bottle,85,50,253,50
2024-10,STORE_003,P011,지사제_11,일반의약품,지사제,bottle,105,60,349,55
2024-10,STORE_004,P011,지사제_11,일반의약품,지사제,bottle,65,60,247,55
2024-10,STORE_005,P014,마스크_14,의약외품,마스크,bottle,90,35,225,35
2024-10,STORE_001,P012,손소독제_12,의약외품,손소독제,pack,100,45,169,50
2024-10,STORE_002,P012,손소독제_12,의약외품,손소독제,pack,100,40,315,40
2024-10,STORE_003,P012,손소독제_12,의약외품,손소독제,pack,90,55,47,45
2024-10,STORE_004,P012,손소독제_12,의약외품,손소독제,pack,65,35,358,35
2024-10,STORE_005,P011,지사제_11,일반의약품,지사제,bottle,100,55,261,60
2024-10,STORE_001,P013,마스크_13,의약외품,마스크,box,115,25,210,20
2024-10,STORE_002,P013,마스크_13,의약외품,마스크,box,100,55,150,45
2024-10,STORE_003,P013,마스크_13,의약외품,마스크,box,170,60,60,50
2024-10,STORE_004,P013,마스크_13,의약외품,마스크,box,95,50,197,45
2024-10,STORE_005,P013,마스크_13,의약외품,마스크,box,115,45,254,40
2024-10,STORE_001,P014,마스크_14,의약외품,마스크,bottle,105,25,159,20
2024-10,STORE_002,P014,마스크_14,의약외품,마스크,bottle,90,60,53,45
2024-10,STORE_003,P014,마스크_14,의약외품,마스크,bottle,75,70,336,65
2024-10,STORE_004,P014,마스크_14,의약외품,마스크,bottle,70,55,121,55
2024-10,STORE_005,P012,손소독제_12,의약외품,손소독제,pack,85,55,347,50
2024-11,STORE_005,P026,항암제_26,전문의약품,항암제,bottle,90,70,297,65
2024-11,STORE_004,P026,항암제_26,전문의약품,항암제,bottle,75,40,167,35
2024-11,STORE_003,P026,항암제_26,전문의약품,항암제,bottle,100,75,333,70
2024-11,STORE_003,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,60,40,205,45
2024-11,STORE_001,P026,항암제_26,전문의약품,항암제,bottle,100,65,55,70
2024-11,STORE_005,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,80,40,125,40
2024-11,STORE_004,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,105,75,50,65
2024-11,STORE_002,P026,항암제_26,전문의약품,항암제,bottle,90,65,277,60
2024-11,STORE_001,P027,멀미약_27,일반의약품,멀미약,box,95,35,327,40
2024-11,STORE_002,P029,멀미약_29,일반의약품,멀미약,pack,75,40,112,40
2024-11,STORE_003,P027,멀미약_27,일반의약품,멀미약,box,80,55,267,60
2024-11,STORE_004,P027,멀미약_27,일반의약품,멀미약,box,55,50,55,50
2024-11,STORE_005,P027,멀미약_27,일반의약품,멀미약,box,120,60,301,45
2024-11,STORE_001,P028,멀미약_28,일반의약품,멀미약,pack,70,40,313,30
2024-11,STORE_002,P028,멀미약_28,일반의약품,멀미약,pack,110,30,233,30
2024-11,STORE_003,P028,멀미약_28,일반의약품,멀미약,pack,155,55,196,45
2024-11,STORE_004,P028,멀미약_28,일반의약품,멀미약,pack,100,65,116,65
2024-11,STORE_005,P028,멀미약_28,일반의약품,멀미약,pack,95,35,204,35
2024-11,STORE_001,P029,멀미약_29,일반의약품,멀미약,pack,110,60,203,65
2024-11,STORE_002,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,80,45,281,50
2024-11,STORE_002,P027,멀미약_27,일반의약품,멀미약,box,80,45,161,35
2024-11,STORE_001,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,85,60,51,65
2024-11,STORE_004,P022,마스크_22,의약외품,마스크,pack,100,45,191,35
2024-11,STORE_004,P024,방역용품_24,의약외품,방역용품,bottle,95,40,88,30
2024-11,STORE_003,P020,소화제_20,일반의약품,소화제,box,90,65,352,55
2024-11,STORE_004,P020,소화제_20,일반의약품,소화제,box,95,15,164,10
2024-11,STORE_005,P020,소화제_20,일반의약품,소화제,box,85,35,103,30
2024-11,STORE_001,P021,항암제_21,전문의약품,항암제,pack,75,45,194,35
2024-11,STORE_002,P021,항암제_21,전문의약품,항암제,pack,95,60,66,60
2024-11,STORE_003,P021,항암제_21,전문의약품,항암제,pack,105,50,196,45
2024-11,STORE_004,P021,항암제_21,전문의약품,항암제,pack,105,80,193,90
2024-11,STORE_005,P021,항암제_21,전문의약품,항암제,pack,135,45,60,50
2024-11,STORE_001,P022,마스크_22,의약외품,마스크,pack,105,85,71,90
2024-11,STORE_005,P024,방역용품_24,의약외품,방역용품,bottle,60,50,350,50
2024-11,STORE_002,P022,마스크_22,의약외품,마스크,pack,90,35,288,35
2024-11,STORE_005,P022,마스크_22,의약외품,마스크,pack,85,40,334,40
2024-11,STORE_001,P023,진통소염제_23,전문의약품,진통소염제,bottle,120,35,251,30
2024-11,STORE_002,P023,진통소염제_23,전문의약품,진통소염제,bottle,95,55,110,60
2024-11,STORE_003,P023,진통소염제_23,전문의약품,진통소염제,bottle,140,65,177,55
2024-11,STORE_004,P023,진통소염제_23,전문의약품,진통소염제,bottle,105,55,209,45
2024-11,STORE_005,P023,진통소염제_23,전문의약품,진통소염제,bottle,125,40,293,35
2024-11,STORE_001,P024,방역용품_24,의약외품,방역용품,bottle,135,45,80,40
2024-11,STORE_002,P024,방역용품_24,의약외품,방역용품,bottle,85,50,320,40
2024-11,STORE_003,P024,방역용품_24,의약외품,방역용품,bottle,125,60,282,55
2024-11,STORE_003,P022,마스크_22,의약외품,마스크,pack,70,60,153,65
2024-11,STORE_005,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,95,75,357,65
2024-11,STORE_002,P020,소화제_20,일반의약품,소화제,box,85,45,112,50
2024-11,STORE_004,P029,멀미약_29,일반의약품,멀미약,pack,110,60,221,60
2024-11,STORE_005,P034,체온계_34,의약외품,체온계,bottle,100,50,228,55
2024-11,STORE_001,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,100,35,74,30
2024-11,STORE_002,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,90,55,124,45
2024-11,STORE_003,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,135,45,140,35
2024-11,STORE_004,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,80,60,171,45
2024-11,STORE_005,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,105,35,49,35
2024-11,STORE_001,P036,항암제_36,전문의약품,항암제,tube,110,30,323,20
2024-11,STORE_002,P036,항암제_36,전문의약품,항암제,tube,45,50,74,55
2024-11,STORE_003,P036,항암제_36,전문의약품,항암제,tube,125,65,233,60
2024-11,STORE_004,P034,체온계_34,의약외품,체온계,bottle,60,55,265,50
2024-11,STORE_004,P036,항암제_36,전문의약품,항암제,tube,145,55,286,45
2024-11,STORE_001,P037,방역용품_37,의약외품,방역용품,tube,95,55,332,50
2024-11,STORE_002,P037,방역용품_37,의약외품,방역용품,tube,140,30,296,25
2024-11,STORE_003,P037,방역용품_37,의약외품,방역용품,tube,85,50,358,55
2024-11,STORE_004,P037,방역용품_37,의약외품,방역용품,tube,110,65,131,70
2024-11,STORE_005,P037,방역용품_37,의약외품,방역용품,tube,135,35,49,30
2024-11,STORE_001,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,130,40,181,40
2024-11,STORE_002,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,95,50,296,50
2024-11,STORE_003,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,80,50,283,50
2024-11,STORE_004,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,95,60,206,65
2024-11,STORE_005,P036,항암제_36,전문의약품,항암제,tube,105,50,286,50
2024-11,STORE_003,P034,체온계_34,의약외품,체온계,bottle,95,50,211,40
2024-11,STORE_002,P034,체온계_34,의약외품,체온계,bottle,80,40,260,45
2024-11,STORE_001,P034,체온계_34,의약외품,체온계,bottle,105,85,359,80
2024-11,STORE_005,P029,멀미약_29,일반의약품,멀미약,pack,75,40,67,40
2024-11,STORE_001,P030,진통소염제_30,전문의약품,진통소염제,tube,115,70,308,65
2024-11,STORE_002,P030,진통소염제_30,전문의약품,진통소염제,tube,100,45,239,45
